00:00:00.640,00:00:02.000,中国抗议模式,,,
00:00:02.000,00:00:04.680,就是构建人类命运共同体,00:00:01.140,00:00:05.180,"China's approach to fight the coronavirus is practicing
our belief that ""humanity is a community of shared future""."
00:00:04.720,00:00:05.600,实际行动,,,
00:00:05.640,00:00:07.160,我因为您还在前线工作,00:00:05.860,00:00:07.620,You are working on the front line.
00:00:07.160,00:00:09.000,现在您的感受是什么,00:00:07.620,00:00:08.900,How do you feel?
00:00:09.040,00:00:10.200,到了我们前线之后,,,
00:00:10.200,00:00:11.360,我们只有一个角色,00:00:09.140,00:00:12.560,"We only have one role on the front line.
We are the fighters."
00:00:11.360,00:00:12.360,那就是战士,,,
00:00:12.480,00:00:13.440,为什么,,,
00:00:13.560,00:00:15.440,谈德赛站出来为我们说话,00:00:12.560,00:00:15.600,Why would Tedros Adhanom speak out for China?
00:00:16.000,00:00:18.960,是因为他们这些专家,,,
00:00:18.960,00:00:20.280,深深的感觉到,00:00:16.140,00:00:24.460,"Experts like him felt that China has done more than the
general requirement for epidemic prevention."
00:00:20.800,00:00:21.520,中国做得,,,
00:00:21.520,00:00:22.360,实际上已经,,,
00:00:22.480,00:00:24.800,超过了一般的防疫要求,,,
00:00:24.840,00:00:25.440,愁了,,,
00:00:25.480,00:00:28.800,这就是中国请张维为说,00:00:25.660,00:00:30.340,"China Now with Zhang Weiwei
Translators: Twitter/FB/IG @BrigadeMagpie
微信公众号/微博: 鹊桥小队翻译组"
00:00:32.640,00:00:33.120,大家好,00:00:30.600,00:00:32.340,(Producing Partner: Guan Video)
00:00:33.120,00:00:34.080,欢迎来到这,00:00:32.420,00:00:35.320,"Hello everyone, welcome to China Now."
00:00:34.120,00:00:35.080,又是中国,,,
00:00:35.480,00:00:37.120,由新冠病毒引发的肺炎,,,
00:00:37.160,00:00:37.560,一起,00:00:35.500,00:00:39.140,"While we are still challenged by the
2019 novel coronavirus (COVID-19),"
00:00:37.600,00:00:38.480,现在还在,,,
00:00:38.520,00:00:39.080,持续中,,,
00:00:39.120,00:00:40.200,但是我们看到,,,
00:00:40.200,00:00:42.120,湖北已经进入了,00:00:39.140,00:00:42.880,we see that Hubei Province is coming to the final stage of the battle
00:00:42.160,00:00:43.000,决战的阶段,,,
00:00:43.040,00:00:44.840,而在湖北以外的地区,,,
00:00:44.840,00:00:46.080,确诊的病例数,00:00:43.140,00:00:47.380,"and the number of confirmed cases in
other regions continues to go down."
00:00:46.080,00:00:47.600,也在持续的下降,,,
00:00:47.600,00:00:49.520,让大家看到了希望,00:00:47.640,00:00:49.820,We are seeing the light at the end of the tunnel.
00:00:49.840,00:00:51.360,而这样的一个结果,,,
00:00:51.400,00:00:52.640,是中国各行各业,00:00:50.080,00:00:54.548,"This couldn't have been possible without
the effort made by all the industries"
00:00:52.680,00:00:54.000,在过去的一段时间,,,
00:00:54.000,00:00:55.120,持续奋战,,,
00:00:55.160,00:00:56.080,也是我们老百姓,00:00:54.548,00:00:56.840,and the cooperation from all the people.
00:00:56.120,00:00:58.480,高度配合所迎来的,,,
00:00:58.720,00:01:00.840,就像世卫组织的总干事,00:00:57.240,00:01:02.020,"Just as the director general of WHO
Tedros Adhanom has said,"
00:01:00.840,00:01:02.040,谭德赛说的,,,
00:01:02.040,00:01:03.440,中国应对肺炎疫情,,,
00:01:03.480,00:01:04.320,速度之快,00:01:02.020,00:01:06.500,"""The high speed and massive scale of
China's moves are rarely seen in the world."""
00:01:04.320,00:01:05.360,规模之大,,,
00:01:05.400,00:01:06.880,世所罕见,,,
00:01:06.920,00:01:08.800,中国也为世界打赢,,,
00:01:08.840,00:01:10.040,肺炎疫情的战争,00:01:06.780,00:01:11.700,"""The steps China has taken to contain the outbreak at
its source appear to have bought the world time."""
00:01:10.040,00:01:12.080,赢得了宝贵的时间,,,
00:01:12.600,00:01:15.240,我想今天我们在这里一起来讨论,00:01:12.640,00:01:15.160,"Today, we are here to discuss and compare"
00:01:15.240,00:01:17.480,在应对突发疫情的情况下,00:01:15.540,00:01:19.180,how China and other countries respond to disease outbreaks.
00:01:17.480,00:01:19.120,中外模式的一些比较,,,
00:01:19.120,00:01:20.680,另外我们也将会来进行,,,
00:01:21.120,00:01:22.080,也就是各个国家,,,
00:01:22.080,00:01:24.080,在公共卫生体系建设方面,00:01:19.440,00:01:24.940,"We will also talk about how different
countries develop their public health systems."
00:01:24.080,00:01:25.560,是怎样的情况,,,
00:01:25.600,00:01:26.720,我们现场两位嘉宾,00:01:25.700,00:01:27.340,We have two guests today.
00:01:26.800,00:01:27.840,一位是复旦大学,,,
00:01:27.840,00:01:29.120,中国研究院的院长,,,
00:01:29.120,00:01:30.360,张维为教授,00:01:27.340,00:01:32.500,"Professor Zhang Weiwei, Director of
the China Institute of Fudan University."
00:01:30.360,00:01:33.000,还有一位是上海交通大学医学院,,,
00:01:33.000,00:01:34.680,公共卫生学院的副教授,00:01:32.720,00:01:36.275,"Professor Cai Yuyang, Associate Professor at
School of Public Health of Shanghai Jiao Tong University."
00:01:34.720,00:01:35.520,蔡雨洋,,,
00:01:35.520,00:01:36.480,欢迎两位,,,
00:01:36.520,00:01:38.120,那么因为是特别节目的形式,00:01:36.660,00:01:39.720,"This is a special episode where
 we don't have a live audience."
00:01:38.280,00:01:40.080,我们现场没有观众,,,
00:01:40.120,00:01:42.480,首先我会请张教授来,00:01:40.240,00:01:43.680,We will begin with a keynote speech from Professor Zhang
00:01:42.600,00:01:43.720,阐述他的观点,,,
00:01:43.720,00:01:45.080,然后我跟两位嘉宾,,,
00:01:45.080,00:01:46.720,会进入圆桌讨论,00:01:43.800,00:01:46.660,and then have a roundtable discussion with our guests.
00:01:46.720,00:01:46.920,好,,,
00:01:46.920,00:01:48.320,首先有请张教授,00:01:46.860,00:01:49.620,"Professor Zhang, please."
00:01:52.160,00:01:53.280,突如其来的疫情,,,
00:01:53.320,00:01:57.000,情是一场人类的共同的灾难,00:01:51.940,00:01:56.540,The sudden outbreak of the disease is a disaster for everyone.
00:01:57.360,00:01:58.920,国际社会团结一致,,,
00:01:58.920,00:02:00.200,共同应对,00:01:57.540,00:02:02.140,"International unity and collective response
is ""the right path for humanity to follow""."
00:02:00.200,00:02:02.360,才是人间正道,,,
00:02:02.840,00:02:06.000,但西方有一些幸灾乐祸的人,00:02:02.860,00:02:05.780,"However, some western media are gloating about the situation"
00:02:06.160,00:02:09.360,借疫情散布各种谬论,00:02:05.960,00:02:08.960,and taking this chance to spread their fallacies.
00:02:09.800,00:02:11.000,比方说,,,
00:02:11.000,00:02:13.760,美国一位冷战思维的学者,00:02:09.860,00:02:13.040,"An American scholar, in his cold-war mindset,"
00:02:14.040,00:02:16.360,在华尔街日报上撰文,,,
00:02:16.400,00:02:17.200,标题就是,00:02:13.820,00:02:19.360,"published ""China Is the Real Sick Man of Asia""
on Wall Street Journal."
00:02:17.200,00:02:19.840,中国是真正的东亚病夫,,,
00:02:20.360,00:02:22.960,法国皮卡尔信使报封面,,,
00:02:23.000,00:02:26.480,用的是阿拉很软的黄色警报,00:02:20.200,00:02:25.940,"The cover page of Courrier Picard says
""Alerte Jaune"" [Yellow Alert],"
00:02:26.520,00:02:29.600,用这个标题来影射惶惑,00:02:26.860,00:02:29.440,"implying this is a ""yellow disaster""."
00:02:30.040,00:02:33.200,美国商务部长罗丝公开对媒体说,00:02:30.080,00:02:33.320,"US Secretary of Commerce Wilbur Ross
openly said to the press that"
00:02:33.200,00:02:34.400,这场疫情,,,
00:02:34.400,00:02:37.000,将有助于制造业就业机会,00:02:33.440,00:02:37.720,"the coronavirus could help the United States
bring back jobs and manufacturing."
00:02:37.080,00:02:38.360,回流到美国,,,
00:02:38.960,00:02:40.200,但所有这些观点,,,
00:02:40.240,00:02:43.480,都立即引来了国际舆论的哗然,00:02:38.700,00:02:43.080,"All these views immediately caused
an uproar in the international press."
00:02:43.880,00:02:46.840,引起了国内外有识之士的抗议和,00:02:43.980,00:02:47.340,"There have been many insightful
protests and rebuttal home and abroad."
00:02:46.840,00:02:47.680,反驳,,,
00:02:47.840,00:02:49.720,因为多数人都认为,,,
00:02:49.800,00:02:51.240,人类文明的底线,00:02:47.660,00:02:52.360,"The majority do not tolerate such tramples on
the bottom line of human civilization."
00:02:51.240,00:02:52.880,是不容践踏的,,,
00:02:53.440,00:02:55.040,那么即使在经济层面,00:02:53.500,00:02:55.200,"In terms of economy,"
00:02:55.800,00:02:57.560,诺贝尔经济学奖获得者,00:02:55.560,00:02:58.875,"Paul Krugman, recipient of the
Nobel Memorial Prize in Economic Sciences,"
00:02:57.600,00:02:58.920,保罗克鲁格曼,,,
00:02:58.920,00:02:59.560,也批评,,,
00:02:59.600,00:03:01.600,美国商务部长罗丝,00:02:58.880,00:03:01.680,"also criticized Wilbur Ross, saying that"
00:03:01.920,00:03:04.840,他说疫情对美国经济没有任何,00:03:02.020,00:03:05.180,the coronavirus isn’t good for America.
00:03:04.840,00:03:05.680,好处,,,
00:03:06.080,00:03:08.000,即便他不夺走你的生命,,,
00:03:08.000,00:03:10.320,它也可能夺走你的工作,00:03:06.200,00:03:09.980,"""Even if it doesn’t kill you, it might kill your job."""
00:03:10.800,00:03:14.040,他说03年非典爆发的时候,00:03:10.740,00:03:13.800,"He said when SARS broke out in China in 2003,"
00:03:14.040,00:03:15.480,中国的制造业,,,
00:03:15.480,00:03:18.280,只占全球制造业的8%,00:03:13.900,00:03:17.780,China only accounted for 8% of global manufacturing.
00:03:18.600,00:03:19.680,今天占到了,,,
00:03:19.680,00:03:21.880,全球制造业的1/4,00:03:18.680,00:03:21.540,"Today, however, China accounts for a quarter of global manufacturing."
00:03:22.240,00:03:24.600,如果中国的制造业受到打击,00:03:22.000,00:03:25.840,"If the virus disrupts Chinese production,
America's economy will be seriously inflicted."
00:03:24.600,00:03:25.240,美国,,,
00:03:25.280,00:03:26.680,深受其害,,,
00:03:26.960,00:03:29.480,所以他认为罗斯的观点是愚蠢,00:03:26.760,00:03:29.280,"He said that was Wilbur Ross’s ""boneheaded remarks""."
00:03:30.120,00:03:31.640,其实今天的世界经济,,,
00:03:31.640,00:03:33.160,早已是密切联系的,00:03:29.940,00:03:35.740,"Today we live in a world of global value chains.
The failure of one link will fail all."
00:03:33.160,00:03:34.080,一个整体,,,
00:03:34.080,00:03:35.080,一损俱损,,,
00:03:35.120,00:03:36.160,一荣俱荣,,,
00:03:36.520,00:03:38.360,比方说美国财富杂志,,,
00:03:38.360,00:03:39.240,不久前,,,
00:03:39.240,00:03:40.480,刊文感叹,,,
00:03:40.520,00:03:41.800,今天几乎所有的,00:03:36.620,00:03:44.480,"Fortune Magazine posted that the manufacturing of
almost all consumer electronics depends on China."
00:03:41.800,00:03:43.520,重要的消费电子产品,,,
00:03:43.520,00:03:44.800,都依赖中国,,,
00:03:45.240,00:03:47.720,中国iPhone工厂复工推迟,00:03:45.020,00:03:48.420,"When the iPhone manufacturers in China delayed return of workers,"
00:03:47.720,00:03:48.320,的报道,,,
00:03:48.320,00:03:51.680,使苹果市值跌掉270亿美元,00:03:48.420,00:03:51.420,it shaved US$ 27 billion off Apple's stock market value.
00:03:51.840,00:03:54.440,湖北是全球汽车零配件,00:03:51.780,00:03:55.360,Hubei Province is a key supplier for global auto parts.
00:03:54.440,00:03:55.920,供应的关键区域,,,
00:03:55.920,00:03:57.400,全球汽车产业,,,
00:03:57.400,00:03:59.400,掀起了一场停产危机,00:03:56.100,00:03:59.040,"Because of the epidemic, the global
auto industry is facing factory shutdowns."
00:03:59.600,00:04:00.680,从日产,,,
00:04:00.760,00:04:02.320,到韩国现代公司,00:03:59.445,00:04:02.585,It halts production of Nissan and Hyundai Korea
00:04:02.360,00:04:04.760,都因为中国供应的零部件短缺,00:04:02.585,00:04:05.935,due to the low supply of auto parts.
00:04:04.760,00:04:06.000,而受重创,,,
00:04:06.560,00:04:08.920,德国现在近1/3的企业,00:04:06.435,00:04:09.615,Nearly a third of German companies encountered supply shortage
00:04:08.920,00:04:10.680,遇到供货的问题,,,
00:04:11.040,00:04:12.440,连美国的药品供应,00:04:11.025,00:04:13.665,and even the drug supply in the U.S. has been impacted.
00:04:12.480,00:04:14.120,现在也出现了危机,,,
00:04:14.120,00:04:16.120,美国使用的抗生素,00:04:14.125,00:04:17.065,Most of the antibiotics used in the United States come from China.
00:04:16.120,00:04:18.920,大部分来自中国胰岛素,,,
00:04:18.960,00:04:20.400,抗抑郁药物,,,
00:04:20.600,00:04:22.080,血液稀释剂等等,00:04:17.660,00:04:23.840,"Insulin, antidepressants, blood thinners, etc.
directly or indirectly rely on China's supply chain."
00:04:22.080,00:04:24.000,都直接或间接的依赖中国的,,,
00:04:24.000,00:04:24.480,供应链,,,
00:04:24.480,00:04:26.320,所以金融时报认为,,,
00:04:26.360,00:04:28.200,除非中国恢复生产,,,
00:04:28.240,00:04:31.320,否则许多国家药企的供应链,00:04:25.020,00:04:33.620,"Financial Times believed that many countries would
run out of drugs if China failed to resume production."
00:04:31.400,00:04:33.880,药企的供应将很快耗尽,,,
00:04:34.480,00:04:35.800,美国一些势力,,,
00:04:36.080,00:04:37.800,企图借这次疫情,00:04:34.440,00:04:39.720,"Some Americans advocacy groups are trying to decouple
the US economy from China amid the COVID-19 outbreak."
00:04:37.880,00:04:38.840,是美国经济,,,
00:04:38.840,00:04:39.920,中国脱钩,,,
00:04:39.920,00:04:41.360,这谈何努力,00:04:40.100,00:04:41.420,That's easier said than done.
00:04:41.480,00:04:43.280,中国过去数十年的开放,,,
00:04:43.280,00:04:46.160,是一种嵌入世界经济体系的开放,00:04:41.540,00:04:45.240,"China's opening up has embedded our
economy in the world economic system."
00:04:46.440,00:04:47.320,中国早已是,,,
00:04:47.320,00:04:48.760,全球制造业,00:04:46.240,00:04:50.140,"China has long been a key link in the
industry chain of global manufacturing."
00:04:48.760,00:04:50.840,产业链的关键环节,,,
00:04:51.120,00:04:52.280,虽然过去几年,,,
00:04:52.280,00:04:54.880,也有跨国公司生产线迁出中国,00:04:50.940,00:04:55.060,"Although the production lines of multinational
companies have also moved out of China in the past few years,"
00:04:54.920,00:04:57.400,但大家都是巷子鞋,,,
00:04:57.680,00:04:58.560,诚意生产,00:04:55.420,00:04:59.960,"most of them are short production lines
such as shoe and clothing production."
00:04:58.600,00:05:01.240,将产业链非常短的生产线,,,
00:05:01.480,00:05:02.200,像中国这样,,,
00:05:02.200,00:05:03.880,具有世界最完整的,,,
00:05:03.880,00:05:06.120,超复杂的产业链的经济体,00:05:00.620,00:05:07.360,"Economies like China with internationally
complete and complex industrial chain are rare."
00:05:06.120,00:05:07.680,全球难觅,,,
00:05:07.920,00:05:08.760,更何况中国,,,
00:05:08.800,00:05:09.480,还是事实上,00:05:07.760,00:05:10.800,"Moreover, China is the world’s largest consumer market."
00:05:09.480,00:05:11.160,世界最大的消费市场,,,
00:05:11.600,00:05:13.040,我认为只要艺情,,,
00:05:13.040,00:05:14.520,在不太长的时间内,00:05:11.580,00:05:17.000,"I believe that as long as the epidemic ends in a short
period of time, which we are hopeful about,"
00:05:14.560,00:05:16.040,结束曙光,,,
00:05:16.040,00:05:16.720,我们看到,,,
00:05:17.480,00:05:19.320,中国在全球产业链中的,00:05:17.460,00:05:21.180,China’s position in the global value chain will not be shaken.
00:05:19.360,00:05:20.160,关键地位,,,
00:05:20.160,00:05:21.240,是无法撼动,,,
00:05:21.280,00:05:21.600,的,,,
00:05:22.040,00:05:23.920,我认为中国一定能够打好,,,
00:05:23.960,00:05:26.520,正在展开的这场经济保卫战,00:05:22.040,00:05:26.220,I also believe that China will do well in defending our economy.
00:05:27.480,00:05:29.080,那么在绝大多数国家,,,
00:05:29.120,00:05:32.400,都支持中国抗议举措的时候,00:05:27.220,00:05:32.340,"While most countries are supportive of
China’s disease control measures,"
00:05:32.400,00:05:34.320,美国居然有人指责,,,
00:05:34.320,00:05:35.920,中国采取的严防,00:05:32.800,00:05:37.700,"some in America accused China's measures
being violations of human rights."
00:05:35.960,00:05:37.040,严控的措施,,,
00:05:37.040,00:05:38.400,是侵犯人权,,,
00:05:38.720,00:05:41.840,比方说美国亚利桑那州立大学,00:05:38.480,00:05:44.180,"James Hodge, Director of the Center for Public Health
Law and Policy at Arizona State University,"
00:05:41.840,00:05:44.200,公共卫生法律政策中心,,,
00:05:44.200,00:05:45.360,怎么的获取,,,
00:05:45.480,00:05:47.000,他就说中国的风尘,00:05:45.320,00:05:48.580,said locking down cities in China is a human-rights violation.
00:05:47.200,00:05:48.720,导致侵犯人权,,,
00:05:49.120,00:05:50.360,另外美国学者呼吁,,,
00:05:50.360,00:05:51.160,关注中国,,,
00:05:51.160,00:05:53.440,采取隔离检疫,00:05:49.200,00:05:54.820,"There are also American scholars calling for attention to
the so-called ""dark side"" of China's quarantine."
00:05:53.480,00:05:55.240,叫所谓的阴暗面,,,
00:05:55.920,00:05:58.280,纽约时报甚至在文称,,,
00:05:58.280,00:05:59.720,新冠病毒危机,00:05:55.940,00:06:01.520,"The New York Times published ""Coronavirus Crisis
Shows China's Governance Failure""."
00:05:59.720,00:06:00.080,暴露,,,
00:06:00.080,00:06:02.000,中国治理体系的失败,,,
00:06:02.200,00:06:03.680,结果连新加坡总理,,,
00:06:03.720,00:06:04.640,李显龙的夫人,,,
00:06:04.640,00:06:05.360,何晶女士,00:06:02.080,00:06:07.820,"This even made the Singapore PM's wife, Ho Ching to voice on social media"
00:06:05.360,00:06:06.520,也看不下去了,,,
00:06:06.520,00:06:08.240,他发生他质疑,,,
00:06:08.240,00:06:10.560,如果中国治理体系失败,,,
00:06:10.560,00:06:13.080,那么美国流感死亡案例,00:06:08.580,00:06:13.700,“What about the influenza B deaths in the USA?”
00:06:13.080,00:06:13.520,这么多,,,
00:06:13.560,00:06:14.480,又暴露了什么,,,
00:06:15.240,00:06:17.400,美国疾病控制预防中心,00:06:15.280,00:06:18.460,The U.S. Centers for Disease Control reported that
00:06:17.400,00:06:20.360,它的CDC截至今年1月25报,,,
00:06:20.360,00:06:20.920,的报告,,,
00:06:20.920,00:06:23.320,估计从去年10月1号开始,00:06:18.940,00:06:22.960,"from 1 Oct 2019 to 25 Jan 2020,"
00:06:23.360,00:06:25.840,也就是三个月不到的时间内,00:06:23.220,00:06:25.240,"less than three months,"
