00:00:03.320,00:00:04.480,中国人出国之后,,,
00:00:04.680,00:00:06.640,我叫做一出国就爱国,00:00:03.120,00:00:06.620,"I say the Chinese people ""go abroad and love China more""."
00:00:06.680,00:00:08.040,您第1次出国的时候,00:00:06.620,00:00:08.800,What did you take with you the first time you travelled abroad?
00:00:08.080,00:00:08.560,的是什么,,,
00:00:08.600,00:00:10.040,你干嘛把它上纲上线,,,
00:00:10.040,00:00:11.320,跟政治经济挂钩,00:00:08.800,00:00:11.440,Why would you make it about [China's] politics and economy?
00:00:11.720,00:00:13.160,党说要依靠群众,00:00:11.620,00:00:13.940,"The Communist Party said we must
rely on the masses and mobilize the masses."
00:00:13.160,00:00:13.840,发动群众,,,
00:00:13.840,00:00:15.800,能不能发挥我们群中这样的力量,00:00:13.940,00:00:15.840,Can we bring out the power of the people?
00:00:15.840,00:00:16.480,观察中国,,,
00:00:16.520,00:00:18.400,既要看静静也要看,00:00:15.840,00:00:19.420,"We need both a close-up and a long shot
when we observe China, don't we?"
00:00:18.480,00:00:19.080,景对吗,,,
00:00:19.080,00:00:21.520,90 95后是中国最自信的,00:00:19.420,00:00:22.360,"The post-90s and post-95s are
the most confident generation in China."
00:00:21.520,00:00:24.520,O to AC用脚投票,00:00:22.360,00:00:24.700,"""Vote by feet."""
00:00:24.600,00:00:26.320,这就是中国,,,
00:00:26.320,00:00:28.080,听张维为说,00:00:24.840,00:00:28.040,China Now with Zhang Weiwei
00:00:30.240,00:00:30.840,当时我,,,
00:00:30.880,00:00:32.440,讲的一出国就爱国,00:00:29.960,00:00:32.600,"I said ""go abroad and love China more"""
00:00:32.600,00:00:33.560,主要是针对,,,
00:00:34.200,00:00:35.880,一人老是黑中国,00:00:32.860,00:00:35.735,because people where shaming China.
00:00:35.880,00:00:36.120,说,,,
00:00:36.160,00:00:37.840,你看中国人都要出国,00:00:36.100,00:00:39.220,"They were like ""All the Chinese people want to emigrate."""
00:00:37.840,00:00:38.000,都,,,
00:00:38.040,00:00:38.560,都要,,,
00:00:38.600,00:00:39.320,一个移民,,,
00:00:39.320,00:00:40.280,然后我说娜,,,
00:00:40.320,00:00:40.520,好,,,
00:00:40.680,00:00:41.480,就送他们走,00:00:39.760,00:00:41.675,"And I said, ""That's good. We will send them abroad."""
00:00:41.720,00:00:42.760,走的越多越好,00:00:41.680,00:00:43.820,"""They are welcome to leave and emigrate, aren't they?"""
00:00:42.760,00:00:43.760,鼓励他们移民,,,
00:00:45.400,00:00:45.960,好的,,,
00:00:46.080,00:00:47.520,今天我们的都到了,00:00:45.520,00:00:47.620,"OK, everyone's here."
00:00:47.880,00:00:48.760,大家都做好了,,,
00:00:48.760,00:00:49.480,都记住自己,00:00:48.060,00:00:50.180,"Please remember your seat, everyone."
00:00:49.520,00:00:49.680,位置,,,
00:00:51.600,00:00:52.400,来了我看一下,00:00:51.500,00:00:53.400,"Here, I'll take a look."
00:00:57.160,00:00:59.200,我们这次的编前会是最不想编天,00:00:57.360,00:00:59.680,This doesn't feel like a production meeting.
00:00:59.200,00:01:00.560,会聊着,,,
00:01:00.560,00:01:01.720,我们自己聊嗨了,00:00:59.680,00:01:01.480,We got high talking about it.
00:01:07.320,00:01:08.360,先问大家一个问题,,,
00:01:08.400,00:01:09.440,如果你出国,00:01:07.500,00:01:11.100,"I'd like to ask everyone what you would bring
if you could only bring one thing on a trip abroad."
00:01:09.440,00:01:10.680,只能带一件东西,,,
00:01:10.680,00:01:11.240,你会带,,,
00:01:11.360,00:01:12.880,手机支付,00:01:11.640,00:01:13.135,Mobile payment.
00:01:12.920,00:01:14.920,昨天我看到一个说法,,,
00:01:14.920,00:01:17.080,说瑞典要在2035年,,,
00:01:17.080,00:01:18.640,成为世界上第1个,00:01:13.540,00:01:21.320,"I saw this yesterday that Sweden will claim
to be the first cashless country by 2035."
00:01:18.640,00:01:21.560,完全无纸币支付的国家,,,
00:01:21.600,00:01:23.000,我就我在想,,,
