00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:00.000,00:00:04.000,"Empresses in the Palace—the Legend of Zhen Huan
Adopted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:05.000,00:00:09.000,[contact translators] carsenwei@yahoo.com
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:09.000,00:00:12.000,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:12.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,"
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.000,00:01:22.000,"For all the lovers in the world,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,"
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.000,00:02:07.000,"For all the lovers in the world,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",,,
00:02:23.240,00:02:23.870,他没有来,00:02:24.500,00:02:25.560,He didn't come.
00:02:27.200,00:02:29.350,小主是说果郡王吗,00:02:28.740,00:02:31.220,You mean Noble Prince Guo?
00:02:31.000,00:02:31.670,都怪我傻,,,
00:02:33.760,00:02:35.030,人家堂堂一个王爷,00:02:31.220,00:02:34.360,I'm such a fool.
00:02:36.600,00:02:38.950,大雨天的不在王府里赏雨吟诗,00:02:35.360,00:02:42.200,Why would a prince come here on such a rainy day?
00:02:39.480,00:02:40.750,好端端的跑来这里做什么,,,
00:02:42.640,00:02:43.950,他当日只是一句戏语,00:02:43.000,00:02:45.680,"He was joking,"
00:02:44.880,00:02:45.630,我却当真了,00:02:45.680,00:02:47.680,but I took it seriously.
00:02:48.320,00:02:51.030,或许他是真心邀小主的,00:02:49.460,00:02:52.620,"He might have been planning to come,"
00:02:51.720,00:02:52.990,只不过碍于天气,,,
00:02:53.440,00:02:54.580,不方便进宫罢了,00:02:52.620,00:02:56.120,but the rain made it inconvenient for him.
00:02:57.160,00:02:59.720,小主咱们回去吧,00:02:57.220,00:03:01.460,"We should go, My Lady."
00:03:02.320,00:03:03.070,别淋着了,,,
00:03:03.640,00:03:04.230,走吧,00:03:03.700,00:03:05.300,Don't get wet.
00:03:10.320,00:03:11.990,如今后宫还安静吗,00:03:05.300,00:03:06.520,Let's go.
00:03:12.360,00:03:13.190,一切都好,00:03:11.620,00:03:13.620,How is everything in the harem?
00:03:13.600,00:03:14.390,那就好,00:03:13.620,00:03:14.840,Everything's all right.
00:03:16.760,00:03:19.470,哀家老了 管不了那么多了,00:03:14.840,00:03:16.160,That's good.
00:03:20.160,00:03:21.510,皇帝管着前朝,00:03:18.200,00:03:21.200,I am too old to take care of the palace.
00:03:22.080,00:03:24.150,后宫是你皇后当家,00:03:21.200,00:03:25.620,You're in charge of the harem.
00:03:24.640,00:03:27.230,一切都得你自己上心哪,,,
00:03:27.760,00:03:28.630,是太后,00:03:25.620,00:03:30.120,"- Put your heart in it.
- I will."
00:03:41.520,00:03:44.080,皇上 奴才刚才来看过,00:03:43.060,00:03:45.560,"Your Majesty, I came here already."
