00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subscribe on homepage] liberapay.com/ZHZSubbers"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:09.000,00:00:11.000,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,"
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,"
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subscribe on homepage] liberapay.com/ZHZSubbers"
00:02:24.400,00:02:27.190,事务缠身 皇上日夜辛劳,00:02:23.000,00:02:26.600,Your majesty has been working day and night.
00:02:28.520,00:02:30.190,喝口茶提提神吧,00:02:27.000,00:02:29.940,Please have some tea to refresh yourself.
00:02:32.360,00:02:36.110,国事烦忧 家事也不轻松,00:02:31.420,00:02:38.400,"The harem is no less complicated than state affairs.
You must have worked as hard as I have."
00:02:37.520,00:02:38.390,难为你了,,,
00:02:40.040,00:02:41.870,是处将军的折子吧,00:02:38.900,00:02:41.540,"It is the memorandum from General Nian, isn’t it?"
00:02:43.480,00:02:47.790,说是西北战事顺利一切平稳,00:02:42.260,00:02:47.280,Mm ... He says the wars in the northwest are proceeding well.
00:02:49.240,00:02:50.910,处将军沙场征战,,,
00:02:51.160,00:02:53.990,他的妹妹在后宫里头忙碌奔波,00:02:48.140,00:02:54.060,"While General Nian charges on the battlefield,
his sister prances around in the harem."
00:02:55.600,00:02:58.230,刚才一大早御膳房就来禀报,00:02:54.480,00:03:02.000,"The Imperial Kitchen reported that Xiao Tang confessed
his misconduct in storing the ingredients."
00:02:59.600,00:03:02.710,说掌管糕点材料的小唐出首认罪,,,
00:03:03.320,00:03:05.030,说自己是一时疏忽,00:03:02.000,00:03:05.720,"He claimed that it was his oversight to
have mixed in the cassava starch"
00:03:05.360,00:03:06.550,弄混了两种粉料,00:03:05.720,00:03:07.480,and caused Princess Wenyi's illness.
00:03:06.840,00:03:08.150,才致使公主不适,,,
00:03:08.720,00:03:11.070,现在御膳房正等皇上示下,00:03:07.480,00:03:12.880,"The Imperial Kitchen is awaiting
Your Majesty's order as to how to deal with him."
00:03:11.880,00:03:13.510,是要如何发落呀,,,
00:03:14.160,00:03:15.950,她们倒是雷厉风行,00:03:13.120,00:03:17.840,They were very efficient in discovering the culprit.
00:03:16.400,00:03:18.190,一下子就找出真凶了,,,
