00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:03.000,00:00:09.000,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
Subscription: liberapay.com/ZHZSubbers
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:09.000,00:00:11.000,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,"
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,"
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:17.140,00:02:22.140,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
Subscription: liberapay.com/ZHZSubbers
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:02:39.160,00:02:40.300,莫不是本宫的身子,,,
00:02:40.680,00:02:41.900,还有什么不妥的地方,00:02:39.880,00:02:43.460,Is there anything wrong with my health?
00:02:44.480,00:02:46.750,娘娘 您用过麝香,00:02:45.080,00:02:47.720,Your Highness has consumed musk.
00:02:47.200,00:02:47.870,麝香,00:02:48.000,00:02:49.440,Musk?
00:02:49.200,00:02:51.660,章太医说过本宫孕中禁用此物,00:02:49.940,00:02:52.520,Dr. Zhang told me that musk is forbidden in my palace.
00:02:51.960,00:02:52.910,本宫怎么会用呢,,,
00:02:53.160,00:02:54.220,可是娘娘的贵体,00:02:52.800,00:02:54.000,Why would I use it?
00:02:54.520,00:02:56.070,的确有用过麝香的症状,00:02:54.000,00:02:56.820,But Your Highness's noble body shows signs of using musk.
00:02:56.600,00:02:57.550,只是分量很少,,,
00:02:58.200,00:02:59.310,不容易察觉而已,00:02:57.260,00:03:00.240,"It's a small amount, not easily noticeable."
00:03:00.920,00:03:01.900,本宫并没有,00:03:01.720,00:03:03.080,I did not use it.
00:03:06.000,00:03:06.830,这些日子,00:03:06.660,00:03:08.140,"These days,"
00:03:08.960,00:03:11.070,本宫只在一处闻到过香料的气味,00:03:09.800,00:03:12.460,I have only been exposed to incense in one place.
00:03:14.080,00:03:16.270,流朱 明日你去内务府,00:03:15.040,00:03:17.440,"Vermilion, go to the Household Department tomorrow"
00:03:16.920,00:03:18.790,想办法弄些年妃宫里的欢宜香来,00:03:17.800,00:03:20.040,and try to get some Pleasancy incense.
00:03:20.160,00:03:20.750,是,00:03:21.040,00:03:22.080,Yes.
00:03:22.240,00:03:24.670,娘娘这番病固然是因为小产伤身,00:03:23.100,00:03:25.740,Your Highness has been unwell not only because of the miscarriage
00:03:25.400,00:03:27.310,但更多是因为伤心太过,00:03:26.060,00:03:27.340,but also unrestrained sadness.
00:03:27.640,00:03:29.550,五内郁结 肝火虚旺所致,00:03:27.740,00:03:30.760,"The sadness caused stagnation of the five
 organs, and deficient fire in the Liver."
00:03:30.320,00:03:32.880,请恕微臣直言 这是心病,00:03:30.900,00:03:34.000,This has created an imbalance in your emotions.
00:03:34.720,00:03:35.860,良医能治百病,00:03:35.580,00:03:37.500,"Good doctors can treat physical illnesses,"
00:03:37.160,00:03:39.070,但华佗再世也难治心病,00:03:38.100,00:03:40.580,but even the best doctors cannot treat the feelings of the heart.
00:03:40.640,00:03:42.150,本宫无心药可解,00:03:41.460,00:03:43.300,There is no cure for my heart.
00:03:43.200,00:03:44.420,就由着它病着吧,00:03:44.140,00:03:45.580,Just let it be.
00:03:45.560,00:03:47.230,娘娘的病需要慢慢调理,00:03:46.440,00:03:48.240,It will take time for Your Highness's health to be restored.
00:03:47.560,00:03:49.030,吃太多的药也没有好处,00:03:48.400,00:03:50.160,Too much medicine is not helpful.
00:03:49.520,00:03:51.030,不如饮一些莲心茶吧,00:03:50.400,00:03:52.240,Your Highness can take lotus seed-core tea.
00:03:51.680,00:03:53.670,莲心味苦性寒 能治心热,00:03:52.340,00:03:54.880,"It is bitter and cold-natured
and will reduce the heat in the Heart."
00:03:54.160,00:03:54.750,有清心,,,
00:03:55.000,00:03:56.950,安抚烦躁和祛火气的效用,00:03:54.900,00:03:57.900,"Relieving internal heat will restore balance and calm,"
00:03:57.600,00:03:59.390,娘娘您用来最为适宜了,00:03:58.440,00:04:00.720,which will benefit Your Highness.
00:04:00.680,00:04:04.190,莲心 是很苦的东西,00:04:01.400,00:04:05.040,The lotus seed-cores ... are very bitter.
00:04:05.320,00:04:06.510,希望莲心的苦,00:04:06.200,00:04:07.940,Bitter is the flavor of the Heart.
00:04:07.280,00:04:09.190,可以抚平娘娘心中的苦,00:04:08.160,00:04:10.700,Bitterness will nourish the Heart and soothe Your Highness's emotions.
00:04:14.560,00:04:16.430,问莲根有丝多少,00:04:15.200,00:04:17.300,"""I ask the lotus why their roots are entwined"""
00:04:16.880,00:04:17.860,心为谁苦,00:04:17.620,00:04:19.120,"""and why their heart is bitter."""
00:04:19.200,00:04:20.670,双花脉脉相问,00:04:20.020,00:04:22.000,"""The two lotus flowers look towards each other fondly."""
00:04:21.400,00:04:22.750,只是旧时儿女,00:04:22.220,00:04:24.780,"""They are a loving couple who drowned with wishes unfulfilled."""
00:04:24.440,00:04:27.000,娘娘 您可还记得这首曲子,00:04:25.400,00:04:27.960,Does Your Highness remember the story?
00:04:28.160,00:04:31.190,小时候的歌 大人还记得,00:04:28.980,00:04:32.180,"You still remember the childhood song, Dr. Wen."
00:04:34.520,00:04:35.990,小允子 莞嫔呢,00:04:35.280,00:04:36.960,"Xiao-Yunzi, where's Concubine Sourire?"
00:04:36.240,00:04:37.670,在里头歇息呢 温太医来了,00:04:36.960,00:04:38.800,My Lady is inside. Dr. Wen has come to visit her.
00:04:38.400,00:04:39.190,我进去瞧瞧,,,
00:04:40.600,00:04:41.950,我第一次见到你的时候,00:04:39.160,00:04:40.740,I will go join them.
00:04:42.400,00:04:43.590,你在湖心泛舟,00:04:41.360,00:04:43.060,"The first time I met you,"
00:04:44.120,00:04:45.390,怀里抱满了莲蓬,00:04:43.160,00:04:46.080,you were on a boat collecting flowering lotus pods.
00:04:46.000,00:04:47.670,当时唱的就是这首曲子,00:04:46.800,00:04:48.980,And this was the song you were singing.
00:04:49.560,00:04:51.150,那个时候我的心里就想,00:04:50.340,00:04:52.480,"When I saw you, my child's heart wished"
00:04:52.880,00:04:55.070,长大了以后我一定要娶你为妻,00:04:53.560,00:04:56.280,that I would marry you when I grew up.
00:04:57.280,00:04:59.630,可谁知你有着凤凰的翅膀,00:04:58.100,00:05:00.560,But I didn't know you had the wings of a phoenix.
00:05:00.400,00:05:01.950,怎是我一介小小的太医,,,
00:05:02.240,00:05:03.150,可以束缚的,00:05:01.140,00:05:03.840,You were not to be the wife of a humble doctor.
00:05:04.000,00:05:05.390,可是看你如今的样子,00:05:04.860,00:05:06.260,But seeing you like this ...
00:05:05.640,00:05:06.910,我真是 温大人失言了,00:05:06.400,00:05:07.900,"You misspeak, Dr. Wen."
00:05:09.240,00:05:11.230,本宫感激温大人的情意,00:05:10.000,00:05:12.340,I am grateful for the fondness in your heart.
00:05:12.760,00:05:14.910,但本宫心里一直把你当作,,,
00:05:15.240,00:05:16.630,自己的亲哥哥一样看待,00:05:13.440,00:05:17.260,"Nevertheless, I have always seen you as my brother."
00:05:18.280,00:05:19.110,并无他想,00:05:19.160,00:05:20.560,No more than that.
00:05:21.280,00:05:22.030,眉姐姐,00:05:22.120,00:05:23.400,Meizhuang.
00:05:26.240,00:05:28.430,本来约了安妹妹一起来看你,00:05:27.100,00:05:29.340,Lingrong was going to come here with me ...
00:05:28.840,00:05:30.390,谁知她被皇后叫走,00:05:29.580,00:05:31.420,but she was summoned by Her Majesty.
00:05:30.880,00:05:32.230,我就一个人来看了,00:05:31.680,00:05:33.320,So I came by myself.
00:05:33.120,00:05:36.150,你 你好生歇着吧,00:05:33.760,00:05:35.120,You ...
,,,00:05:35.940,00:05:38.160,You should have a good rest.
00:05:40.800,00:05:41.510,小主,00:05:41.620,00:05:42.760,My Lady.
00:05:44.120,00:05:45.230,小主怎么出来了,00:05:44.800,00:05:46.100,"My Lady, why did you not stay?"
00:05:45.520,00:05:46.390,脸色这么难看,00:05:46.180,00:05:47.140,You look upset.
00:05:47.320,00:05:48.870,也请大人别再说这样的话了,00:05:48.000,00:05:49.780,Please don't say anything like that again.
00:05:50.320,00:05:51.630,否则便是置彼此,,,
