00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:00.000,00:00:04.000,"Empresses in the Palace—the Legend of Zhen Huan
Adopted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:04.000,00:00:09.000,"[translators] Carsen and Maxwell
[to join mailing list] carsenwei@yahoo.com
[to sponsor our project] liberapay.com/ZHZSubbers"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:09.000,00:00:11.000,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,"
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.000,00:01:22.000,"For all the lovers in the world,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,"
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.000,00:02:07.000,"For all the lovers in the world,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:17.000,00:02:21.500,"[translators] Carsen and Maxwell
[to join mailing list] carsenwei@yahoo.com
[to sponsor our project] liberapay.com/ZHZSubbers"
00:02:27.120,00:02:27.990,内务府现在,,,
00:02:28.200,00:02:29.870,都是挑最好的东西给咱们了,00:02:27.900,00:02:31.000,"The Household Department now
sends us only the best of everything."
00:02:30.160,00:02:32.070,皇上疼小主谁都看得出来,00:02:31.100,00:02:33.840,"Everyone knows how much His Majesty likes you, My Lady."
00:02:32.800,00:02:33.630,还让温太医,,,
00:02:33.880,00:02:35.710,一日一趟地炖了补药送来呢,00:02:33.840,00:02:37.140,He also instructed Mr Wen to make tonics for you every day.
00:02:35.920,00:02:36.790,你以为有多好,,,
00:02:37.200,00:02:38.230,那药可苦得很呢,00:02:37.200,00:02:39.600,"You'd think it as a treat.
The medicine is all bitterness."
00:02:41.600,00:02:44.310,对了 那个余氏实在是过分,00:02:42.480,00:02:45.700,"Speaking of bitterness,"
00:02:44.560,00:02:46.070,听说她迁出钟粹宫之后,,,
00:02:46.360,00:02:48.030,就整日对小主多加咒怨呢,00:02:45.700,00:02:49.720,Yu has been cursing you bitterly since her demotion.
00:02:48.960,00:02:49.750,随她去,,,
00:02:50.560,00:02:52.270,我行事向来问心无愧,00:02:49.720,00:02:51.580,Let her be.
00:02:52.520,00:02:53.830,想来诅咒也不会灵验,00:02:51.580,00:02:55.460,"I have a clear conscience.
Her curses won't be fulfilled."
00:02:54.080,00:02:56.790,只是 她骂得实在难听,00:02:55.460,00:02:58.640,But they are too unpleasant to hear.
00:02:57.320,00:02:59.310,要不奴婢去禀报皇后,,,
00:02:59.520,00:03:00.470,让皇后做主,00:02:58.640,00:03:02.100,"What about I report it to the Empress?
She'll hold Yu responsible."
00:03:01.040,00:03:02.430,不必对这种人费事了,,,
00:03:03.160,00:03:04.430,得饶人处且饶人,00:03:02.100,00:03:06.060,"That's more trouble than it's worth.
""Forgive a mistake when you can."""
00:03:04.840,00:03:06.510,她失宠难免心有不平,,,
00:03:07.120,00:03:08.310,过段时间就好了,00:03:06.060,00:03:09.900,She'll be fine after a while.
00:03:09.520,00:03:11.150,小主也太心存仁厚了,00:03:10.000,00:03:12.960,"That is very kind of you, My Lady."
00:03:12.960,00:03:14.350,小主 补药熬好了,00:03:14.000,00:03:16.200,"My Lady, the medicine is ready."
00:03:22.960,00:03:24.710,最近的药似乎酸得很,00:03:23.960,00:03:26.560,The recent tonics taste very sour.
00:03:25.560,00:03:27.630,许是温大人开的新药方吧,00:03:26.560,00:03:29.440,Mr Wen might have added new ingredients into it.
00:03:35.400,00:03:38.270,才起来没多久 现下又犯困了,00:03:35.980,00:03:40.040,"It hasn't been long since I got up,
but I feel sleepy again."
00:03:39.000,00:03:40.430,小主这两日特别爱睡,,,
00:03:40.640,00:03:42.190,刚起来不久就又犯困了,00:03:40.040,00:03:43.740,You've been sleeping a lot lately.
00:03:44.120,00:03:45.180,扶我进去睡会儿吧,00:03:45.160,00:03:47.500,Help me get ready for a nap.
00:03:51.440,00:03:51.990,浣碧,,,
00:03:53.840,00:03:55.470,我是从什么时候开始贪睡的,00:03:52.700,00:03:54.160,"Jade,"
00:03:57.080,00:03:59.230,三五日前小主就容易困倦,00:03:54.160,00:03:57.440,when did I begin to sleep excessively?
00:03:59.720,00:04:00.630,一天十二个时辰,00:03:57.600,00:04:03.640,"About five days ago.
You sleep for almost half of the day lately."
00:04:00.880,00:04:02.270,有五六个时辰都在睡着,,,
00:04:02.720,00:04:04.070,前天皇上来的时候,,,
00:04:04.360,00:04:05.310,都已经日上三竿了,00:04:03.640,00:04:06.640,"It was around 9 am when His Majesty came here last time,"
00:04:06.440,00:04:08.310,小主你还睡着,00:04:06.800,00:04:10.180,but you were still asleep ...
00:04:09.480,00:04:10.870,你也觉出不对了是吗,,,
00:04:11.560,00:04:12.620,小主 您先别睡,00:04:10.180,00:04:12.500,"You also think there's something amiss, don't you?"
00:04:12.880,00:04:14.020,我去请温大人来看看,00:04:12.600,00:04:15.460,Let me send for Mr Wen before you nap.
00:04:17.000,00:04:17.950,别惊动了人,,,
