00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:00.000,00:00:04.000,"Empresses in the Palace—the Legend of Zhen Huan
Adopted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:04.000,00:00:09.000,"[translators] Carsen, and Lenny (debut)
[advisor/reviewer] Maxwell
[contact] carsenwei@yahoo.com
Email us to join our mailing list for subtitles update:)"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:09.000,00:00:12.000,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:12.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,"
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.000,00:01:22.000,"For all the lovers in the world,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,"
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.000,00:02:07.000,"For all the lovers in the world,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:17.000,00:02:21.500,"[translators] Carsen, and Lenny (debut)
[advisor/reviewer] Maxwell
[contact] carsenwei@yahoo.com
Email us to join our mailing list for subtitles update:)"
00:02:21.360,00:02:23.820,莞贵人与沈贵人情同姐妹,,,
00:02:24.280,00:02:26.070,怎的忘了专宠之余,00:02:22.780,00:02:27.300,But you two are like sisters to each other.
00:02:26.600,00:02:28.670,分一杯羹给自己的姐妹呢,00:02:27.300,00:02:30.320,Sisters share.
00:02:34.920,00:02:37.270,娘娘让嫔妾抄录女论语,,,
00:02:37.520,00:02:39.150,是为训示六宫女眷,00:02:36.040,00:02:40.720,"Your Highness wishes to remind
the women in the harem of good manners."
00:02:39.400,00:02:40.910,嫔妾又怎能不知,,,
00:02:41.160,00:02:43.950,嫉妒怨恨乃为女子德行之大亏,00:02:40.720,00:02:45.620,"I do understand that jealousy and spite
are the flaws in a woman's character."
00:02:44.640,00:02:46.390,嫔妾虽无才愚钝,,,
00:02:46.680,00:02:48.870,德行却万万不敢有亏,00:02:45.620,00:02:50.300,"Dull-witted as I am,
I tolerate no flaws in my character."
00:02:49.120,00:02:50.590,你虽德行无亏,,,
00:02:50.920,00:02:52.670,难保别人不也是这样,00:02:50.300,00:02:54.320,But you can't expect other concubines to do the same.
00:02:54.240,00:02:56.030,本宫在宫中多年,,,
00:02:56.640,00:02:57.350,人心凉薄,,,
